time,open,high,low,close,adjClose,volume,ma_90,mom_10,mom_30,prediction,fees,pnl,capital,benchmark,score,position,fees,pnl,capital,total_profit,total_loss,count_profit,count_loss
2020-05-12 11:00:00,293.790009,294.23999,286.519989,286.670013,286.670013,95870800.0,287.9438898888887,-1.9931579487179496,-1.973050526788056,0.7911696166767413,0.0,-39.240051000000165,0.0,3.1000060000000076,-13.658056468277826,-12.0,0.0,-39.240051000000165,0.0,99.0598740000001,138.29992500000026,2.0,4.0
2020-05-12 11:30:00,293.790009,294.23999,286.519989,286.670013,286.670013,95870800.0,287.9783343999998,-1.9931579487179496,-1.973050526788056,0.7902973732008439,0.0,-39.240051000000165,0.0,3.1000060000000076,-13.658056468277826,-12.0,0.0,-39.240051000000165,0.0,99.0598740000001,138.29992500000026,2.0,4.0
2020-05-12 12:00:00,293.790009,294.23999,286.519989,286.670013,286.670013,95870800.0,288.0127789111109,-1.9931579487179496,-1.973050526788056,0.7894692532177243,0.0,-39.240051000000165,0.0,3.1000060000000076,-13.658056468277826,-12.0,0.0,-39.240051000000165,0.0,99.0598740000001,138.29992500000026,2.0,4.0
2020-05-12 12:30:00,293.790009,294.23999,286.519989,286.670013,286.670013,95870800.0,288.04722342222203,-1.9931579487179496,-1.973050526788056,0.7887256811530275,0.0,-39.240051000000165,0.0,3.1000060000000076,-13.658056468277826,-12.0,0.0,-39.240051000000165,0.0,99.0598740000001,138.29992500000026,2.0,4.0
2020-05-12 13:00:00,293.790009,294.23999,286.519989,286.670013,286.670013,95870800.0,288.0816679333331,-1.9931579487179496,-1.973050526788056,0.7880954620728292,0.0,-39.240051000000165,0.0,3.1000060000000076,-13.658056468277826,-12.0,0.0,-39.240051000000165,0.0,99.0598740000001,138.29992500000026,2.0,4.0
2020-05-12 13:30:00,293.790009,294.23999,286.519989,286.670013,286.670013,95870800.0,288.11611244444424,0.0,-1.973050526788056,0.7875971846546296,0.0,-39.240051000000165,0.0,3.1000060000000076,-13.658056468277826,-12.0,0.0,-39.240051000000165,0.0,99.0598740000001,138.29992500000026,2.0,4.0
2020-05-12 14:00:00,293.790009,294.23999,286.519989,286.670013,286.670013,95870800.0,288.1505569555553,0.0,-1.973050526788056,0.787240506685369,0.0,-39.240051000000165,0.0,3.1000060000000076,-13.658056468277826,-12.0,0.0,-39.240051000000165,0.0,99.0598740000001,138.29992500000026,2.0,4.0
2020-05-12 14:30:00,293.790009,294.23999,286.519989,286.670013,286.670013,95870800.0,288.1850014666664,0.0,-1.973050526788056,0.787027316341598,0.0,-39.240051000000165,0.0,3.1000060000000076,-13.658056468277826,-12.0,0.0,-39.240051000000165,0.0,99.0598740000001,138.29992500000026,2.0,4.0
2020-05-12 15:00:00,293.790009,294.23999,286.519989,286.670013,286.670013,95870800.0,288.21944597777747,0.0,-1.973050526788056,0.7869527699952018,0.0,-39.240051000000165,0.0,3.1000060000000076,-13.658056468277826,-12.0,0.0,-39.240051000000165,0.0,99.0598740000001,138.29992500000026,2.0,4.0
2020-05-12 15:30:00,293.790009,294.23999,286.519989,286.670013,286.670013,95870800.0,288.2538904888886,0.0,-1.973050526788056,0.7870062085901706,0.0,-39.240051000000165,0.0,3.1000060000000076,-13.658056468277826,-12.0,0.0,-39.240051000000165,0.0,99.0598740000001,138.29992500000026,2.0,4.0
2020-05-12 16:00:00,293.790009,294.23999,286.519989,286.670013,286.670013,95870800.0,288.2883349999997,0.0,-1.9931579487179496,0.7871719532713474,0.0,-39.240051000000165,0.0,3.1000060000000076,-13.658056468277826,-12.0,0.0,-39.240051000000165,0.0,99.0598740000001,138.29992500000026,2.0,4.0
2020-05-13 09:00:00,286.059998,287.190002,278.959991,281.600006,281.600006,144721100.0,288.23733504444414,-1.768586447861209,-3.7264936752136713,0.7850797100892434,0.0,21.60003299999954,-57.79807979999993,-1.970000999999968,-18.918797503148884,-12.0,0.0,21.60003299999954,-57.79807979999993,159.8999579999998,138.29992500000026,3.0,4.0
2020-05-13 09:30:00,286.059998,287.190002,278.959991,281.600006,281.600006,144721100.0,288.1863350888886,-1.768586447861209,-3.7264936752136713,0.7776281126229467,0.0,21.60003299999954,0.0,-1.970000999999968,11.964478190620154,-12.0,0.0,21.60003299999954,0.0,159.8999579999998,138.29992500000026,3.0,4.0
2020-05-13 10:00:00,286.059998,287.190002,278.959991,281.600006,281.600006,144721100.0,288.13533513333306,-1.768586447861209,-3.7264936752136713,0.7681360524699241,0.0,21.60003299999954,0.0,-1.970000999999968,11.964478190620154,-12.0,0.0,21.60003299999954,0.0,159.8999579999998,138.29992500000026,3.0,4.0
2020-05-13 10:30:00,286.059998,287.190002,278.959991,281.600006,281.600006,144721100.0,288.0843351777775,-1.768586447861209,-3.7264936752136713,0.7586411233889591,0.0,21.60003299999954,0.0,-1.970000999999968,11.964478190620154,-12.0,0.0,21.60003299999954,0.0,159.8999579999998,138.29992500000026,3.0,4.0
2020-05-13 11:00:00,286.059998,287.190002,278.959991,281.600006,281.600006,144721100.0,288.0333352222219,-1.768586447861209,-3.7264936752136713,0.7503999662054613,0.0,21.60003299999954,0.0,-1.970000999999968,11.964478190620154,-12.0,0.0,21.60003299999954,0.0,159.8999579999998,138.29992500000026,3.0,4.0
2020-05-13 11:30:00,286.059998,287.190002,278.959991,281.600006,281.600006,144721100.0,287.9823352666664,-1.768586447861209,-3.7264936752136713,0.7442110077948945,0.0,21.60003299999954,0.0,-1.970000999999968,11.964478190620154,-12.0,0.0,21.60003299999954,0.0,159.8999579999998,138.29992500000026,3.0,4.0
2020-05-13 12:00:00,286.059998,287.190002,278.959991,281.600006,281.600006,144721100.0,287.93133531111084,-1.768586447861209,-3.7264936752136713,0.740502563837945,0.0,21.60003299999954,0.0,-1.970000999999968,11.964478190620154,-12.0,0.0,21.60003299999954,0.0,159.8999579999998,138.29992500000026,3.0,4.0
2020-05-13 12:30:00,286.059998,287.190002,278.959991,281.600006,281.600006,144721100.0,287.8803353555553,-1.768586447861209,-3.7264936752136713,0.7394289332027609,0.0,21.60003299999954,0.0,-1.970000999999968,11.964478190620154,-12.0,0.0,21.60003299999954,0.0,159.8999579999998,138.29992500000026,3.0,4.0
2020-05-13 13:00:00,286.059998,287.190002,278.959991,281.600006,281.600006,144721100.0,287.82933539999976,-1.768586447861209,-3.7264936752136713,0.7409421891963128,0.0,21.60003299999954,0.0,-1.970000999999968,11.964478190620154,-12.0,0.0,21.60003299999954,0.0,159.8999579999998,138.29992500000026,3.0,4.0
2020-05-13 13:30:00,286.059998,287.190002,278.959991,281.600006,281.600006,144721100.0,287.77833544444417,0.0,-3.7264936752136713,0.7448490904246765,0.0,21.60003299999954,0.0,-1.970000999999968,11.964478190620154,-12.0,0.0,21.60003299999954,0.0,159.8999579999998,138.29992500000026,3.0,4.0
2020-05-13 14:00:00,286.059998,287.190002,278.959991,281.600006,281.600006,144721100.0,287.7273354888887,0.0,-3.7264936752136713,0.7508572723467016,0.0,21.60003299999954,0.0,-1.970000999999968,11.964478190620154,-12.0,0.0,21.60003299999954,0.0,159.8999579999998,138.29992500000026,3.0,4.0
2020-05-13 14:30:00,286.059998,287.190002,278.959991,281.600006,281.600006,144721100.0,287.6763355333331,0.0,-3.7264936752136713,0.7586126574375467,0.0,21.60003299999954,0.0,-1.970000999999968,11.964478190620154,-12.0,0.0,21.60003299999954,0.0,159.8999579999998,138.29992500000026,3.0,4.0
2020-05-13 15:00:00,286.059998,287.190002,278.959991,281.600006,281.600006,144721100.0,287.62533557777755,0.0,-3.7264936752136713,0.7677291615430234,0.0,21.60003299999954,0.0,-1.970000999999968,11.964478190620154,-12.0,0.0,21.60003299999954,0.0,159.8999579999998,138.29992500000026,3.0,4.0
2020-05-13 15:30:00,286.059998,287.190002,278.959991,281.600006,281.600006,144721100.0,287.574335622222,0.0,-3.7264936752136713,0.7778115304366413,0.0,21.60003299999954,0.0,-1.970000999999968,11.964478190620154,-12.0,0.0,21.60003299999954,0.0,159.8999579999998,138.29992500000026,3.0,4.0
2020-05-13 16:00:00,286.059998,287.190002,278.959991,281.600006,281.600006,144721100.0,287.5233356666664,0.0,-1.768586447861209,0.7884721424193821,0.0,21.60003299999954,0.0,-1.970000999999968,11.964478190620154,-12.0,0.0,21.60003299999954,0.0,159.8999579999998,138.29992500000026,3.0,4.0
2020-05-14 09:00:00,278.950012,285.109985,272.98999,284.970001,284.970001,121977900.0,287.5313356777776,1.1967311534787362,-0.5930205193802274,0.8013867618355355,0.0,-18.839907000000665,38.41794300000019,1.3999940000000493,14.428661122832514,-12.0,0.0,-18.839907000000665,38.41794300000019,159.8999579999998,178.73986500000046,3.0,5.0
2020-05-14 09:30:00,278.950012,285.109985,272.98999,284.970001,284.970001,121977900.0,287.53933568888874,1.1967311534787362,-0.5930205193802274,0.8156833463180304,0.0,-18.839907000000665,0.0,1.3999940000000493,-14.457134102003296,-12.0,0.0,-18.839907000000665,0.0,159.8999579999998,178.73986500000046,3.0,5.0
2020-05-14 10:00:00,278.950012,285.109985,272.98999,284.970001,284.970001,121977900.0,287.54733569999985,1.1967311534787362,-0.5930205193802274,0.8297334242500044,0.0,-18.839907000000665,0.0,1.3999940000000493,-14.457134102003296,-12.0,0.0,-18.839907000000665,0.0,159.8999579999998,178.73986500000046,3.0,5.0
2020-05-14 10:30:00,278.950012,285.109985,272.98999,284.970001,284.970001,121977900.0,287.555335711111,1.1967311534787362,-0.5930205193802274,0.8426904927815821,0.0,-18.839907000000665,0.0,1.3999940000000493,-14.457134102003296,-12.0,0.0,-18.839907000000665,0.0,159.8999579999998,178.73986500000046,3.0,5.0
2020-05-14 11:00:00,278.950012,285.109985,272.98999,284.970001,284.970001,121977900.0,287.5633357222222,1.1967311534787362,-0.5930205193802274,0.8540283916691287,0.0,-18.839907000000665,0.0,1.3999940000000493,-14.457134102003296,-12.0,0.0,-18.839907000000665,0.0,159.8999579999998,178.73986500000046,3.0,5.0
2020-05-14 11:30:00,278.950012,285.109985,272.98999,284.970001,284.970001,121977900.0,287.57133573333334,1.1967311534787362,-0.5930205193802274,0.8636770336111957,0.0,-18.839907000000665,0.0,1.3999940000000493,-14.457134102003296,-12.0,0.0,-18.839907000000665,0.0,159.8999579999998,178.73986500000046,3.0,5.0
2020-05-14 12:00:00,278.950012,285.109985,272.98999,284.970001,284.970001,121977900.0,287.5793357444445,1.1967311534787362,-0.5930205193802274,0.8716050563996725,0.0,-18.839907000000665,0.0,1.3999940000000493,-14.457134102003296,-12.0,0.0,-18.839907000000665,0.0,159.8999579999998,178.73986500000046,3.0,5.0
2020-05-14 12:30:00,278.950012,285.109985,272.98999,284.970001,284.970001,121977900.0,287.58733575555567,1.1967311534787362,-0.5930205193802274,0.8777985077506556,0.0,-18.839907000000665,0.0,1.3999940000000493,-14.457134102003296,-12.0,0.0,-18.839907000000665,0.0,159.8999579999998,178.73986500000046,3.0,5.0
2020-05-14 13:00:00,278.950012,285.109985,272.98999,284.970001,284.970001,121977900.0,287.59533576666684,1.1967311534787362,-0.5930205193802274,0.8822570122631168,0.0,-18.839907000000665,0.0,1.3999940000000493,-14.457134102003296,-12.0,0.0,-18.839907000000665,0.0,159.8999579999998,178.73986500000046,3.0,5.0
2020-05-14 13:30:00,278.950012,285.109985,272.98999,284.970001,284.970001,121977900.0,287.603335777778,0.0,-0.5930205193802274,0.8850097439693326,0.0,-18.839907000000665,0.0,1.3999940000000493,-14.457134102003296,-12.0,0.0,-18.839907000000665,0.0,159.8999579999998,178.73986500000046,3.0,5.0
2020-05-14 14:00:00,278.950012,285.109985,272.98999,284.970001,284.970001,121977900.0,287.61133578888916,0.0,-0.5930205193802274,0.8861617863468599,0.0,-18.839907000000665,0.0,1.3999940000000493,-14.457134102003296,-12.0,0.0,-18.839907000000665,0.0,159.8999579999998,178.73986500000046,3.0,5.0
2020-05-14 14:30:00,278.950012,285.109985,272.98999,284.970001,284.970001,121977900.0,287.61933580000033,0.0,-0.5930205193802274,0.8861046037720399,0.0,-18.839907000000665,0.0,1.3999940000000493,-14.457134102003296,-12.0,0.0,-18.839907000000665,0.0,159.8999579999998,178.73986500000046,3.0,5.0
2020-05-14 15:00:00,278.950012,285.109985,272.98999,284.970001,284.970001,121977900.0,287.62733581111144,0.0,-0.5930205193802274,0.885780635745484,0.0,-18.839907000000665,0.0,1.3999940000000493,-14.457134102003296,-12.0,0.0,-18.839907000000665,0.0,159.8999579999998,178.73986500000046,3.0,5.0
2020-05-14 15:30:00,278.950012,285.109985,272.98999,284.970001,284.970001,121977900.0,287.6353358222226,0.0,-0.5930205193802274,0.8880169543397914,0.0,-18.839907000000665,0.0,1.3999940000000493,-14.457134102003296,-12.0,0.0,-18.839907000000665,0.0,159.8999579999998,178.73986500000046,3.0,5.0
2020-05-14 16:00:00,278.950012,285.109985,272.98999,284.970001,284.970001,121977900.0,287.64333583333377,0.0,1.1967311534787362,0.899232255348131,0.0,-18.839907000000665,0.0,1.3999940000000493,-14.457134102003296,-12.0,0.0,-18.839907000000665,0.0,159.8999579999998,178.73986500000046,3.0,5.0
2020-05-15 09:00:00,282.369995,286.329987,281.339996,286.279999,286.279999,111146300.0,287.6277803444449,0.45969680857738116,1.661929296975928,0.9080205599691332,0.0,-34.55988300000007,14.933977199999434,2.7099919999999997,-7.9520157255079225,-12.0,0.0,-34.55988300000007,14.933977199999434,159.8999579999998,194.45984099999987,3.0,6.0
2020-05-15 09:30:00,282.369995,286.329987,281.339996,286.279999,286.279999,111146300.0,287.612224855556,0.45969680857738116,1.661929296975928,0.9146178716750631,0.0,-34.55988300000007,0.0,2.7099919999999997,-13.752762000773462,-12.0,0.0,-34.55988300000007,0.0,159.8999579999998,194.45984099999987,3.0,6.0
2020-05-15 10:00:00,282.369995,286.329987,281.339996,286.279999,286.279999,111146300.0,287.59666936666713,0.45969680857738116,1.661929296975928,0.9196919810741754,0.0,-34.55988300000007,0.0,2.7099919999999997,-13.752762000773462,-12.0,0.0,-34.55988300000007,0.0,159.8999579999998,194.45984099999987,3.0,6.0
2020-05-15 10:30:00,282.369995,286.329987,281.339996,286.279999,286.279999,111146300.0,287.5811138777782,0.45969680857738116,1.661929296975928,0.9236823973285395,0.0,-34.55988300000007,0.0,2.7099919999999997,-13.752762000773462,-12.0,0.0,-34.55988300000007,0.0,159.8999579999998,194.45984099999987,3.0,6.0
2020-05-15 11:00:00,282.369995,286.329987,281.339996,286.279999,286.279999,111146300.0,287.5655583888893,0.45969680857738116,1.661929296975928,0.9268895288397876,0.0,-34.55988300000007,0.0,2.7099919999999997,-13.752762000773462,-12.0,0.0,-34.55988300000007,0.0,159.8999579999998,194.45984099999987,3.0,6.0
2020-05-15 11:30:00,282.369995,286.329987,281.339996,286.279999,286.279999,111146300.0,287.5500029000004,0.45969680857738116,1.661929296975928,0.9294597550825615,0.0,-34.55988300000007,0.0,2.7099919999999997,-13.752762000773462,-12.0,0.0,-34.55988300000007,0.0,159.8999579999998,194.45984099999987,3.0,6.0
2020-05-15 12:00:00,282.369995,286.329987,281.339996,286.279999,286.279999,111146300.0,287.5344474111115,0.45969680857738116,1.661929296975928,0.9314749314781092,0.0,-34.55988300000007,0.0,2.7099919999999997,-13.752762000773462,-12.0,0.0,-34.55988300000007,0.0,159.8999579999998,194.45984099999987,3.0,6.0
2020-05-15 12:30:00,282.369995,286.329987,281.339996,286.279999,286.279999,111146300.0,287.51889192222256,0.45969680857738116,1.661929296975928,0.9329726193232362,0.0,-34.55988300000007,0.0,2.7099919999999997,-13.752762000773462,-12.0,0.0,-34.55988300000007,0.0,159.8999579999998,194.45984099999987,3.0,6.0
2020-05-15 13:00:00,282.369995,286.329987,281.339996,286.279999,286.279999,111146300.0,287.50333643333363,0.45969680857738116,1.661929296975928,0.9339615250991631,0.0,-34.55988300000007,0.0,2.7099919999999997,-13.752762000773462,-12.0,0.0,-34.55988300000007,0.0,159.8999579999998,194.45984099999987,3.0,6.0
2020-05-15 13:30:00,282.369995,286.329987,281.339996,286.279999,286.279999,111146300.0,287.48778094444475,0.0,1.661929296975928,0.9344348229618167,0.0,-34.55988300000007,0.0,2.7099919999999997,-13.752762000773462,-12.0,0.0,-34.55988300000007,0.0,159.8999579999998,194.45984099999987,3.0,6.0
2020-05-15 14:00:00,282.369995,286.329987,281.339996,286.279999,286.279999,111146300.0,287.4722254555558,0.0,1.661929296975928,0.9343849239634783,0.0,-34.55988300000007,0.0,2.7099919999999997,-13.752762000773462,-12.0,0.0,-34.55988300000007,0.0,159.8999579999998,194.45984099999987,3.0,6.0
2020-05-15 14:30:00,282.369995,286.329987,281.339996,286.279999,286.279999,111146300.0,287.45666996666694,0.0,1.661929296975928,0.9339092330035305,0.0,-34.55988300000007,0.0,2.7099919999999997,-13.752762000773462,-12.0,0.0,-34.55988300000007,0.0,159.8999579999998,194.45984099999987,3.0,6.0
2020-05-15 15:00:00,282.369995,286.329987,281.339996,286.279999,286.279999,111146300.0,287.44111447777806,0.0,1.661929296975928,0.9331896894376023,0.0,-34.55988300000007,0.0,2.7099919999999997,-13.752762000773462,-12.0,0.0,-34.55988300000007,0.0,159.8999579999998,194.45984099999987,3.0,6.0
2020-05-15 15:30:00,282.369995,286.329987,281.339996,286.279999,286.279999,111146300.0,287.4255589888891,0.0,1.661929296975928,0.9326894272433317,0.0,-34.55988300000007,0.0,2.7099919999999997,-13.752762000773462,-12.0,0.0,-34.55988300000007,0.0,159.8999579999998,194.45984099999987,3.0,6.0
2020-05-15 16:00:00,282.369995,286.329987,281.339996,286.279999,286.279999,111146300.0,287.4100035000002,0.0,0.45969680857738116,0.9338701792259636,0.0,-34.55988300000007,0.0,2.7099919999999997,-13.752762000773462,-12.0,0.0,-34.55988300000007,0.0,159.8999579999998,194.45984099999987,3.0,6.0
2020-05-18 09:00:00,293.049988,296.75,292.700012,295.0,295.0,120320200.0,287.4384479222224,3.045969341365007,3.519668373794893,0.9362404373694684,0.0,-139.19989500000037,99.40801140000028,11.429993000000024,-4.0236136627555235,-12.0,0.0,-139.19989500000037,99.40801140000028,159.8999579999998,299.09985300000017,3.0,7.0
2020-05-18 09:30:00,293.049988,296.75,292.700012,295.0,295.0,120320200.0,287.46689234444466,3.045969341365007,3.519668373794893,0.9391395248451866,0.0,-139.19989500000037,0.0,11.429993000000024,-13.178475962321242,-12.0,0.0,-139.19989500000037,0.0,159.8999579999998,299.09985300000017,3.0,7.0
2020-05-18 10:00:00,293.049988,296.75,292.700012,295.0,295.0,120320200.0,287.49533676666687,3.045969341365007,3.519668373794893,0.9422254156209674,0.0,-139.19989500000037,0.0,11.429993000000024,-13.178475962321242,-12.0,0.0,-139.19989500000037,0.0,159.8999579999998,299.09985300000017,3.0,7.0
2020-05-18 10:30:00,293.049988,296.75,292.700012,295.0,295.0,120320200.0,287.5237811888891,3.045969341365007,3.519668373794893,0.9453509033991945,0.0,-139.19989500000037,0.0,11.429993000000024,-13.178475962321242,-12.0,0.0,-139.19989500000037,0.0,159.8999579999998,299.09985300000017,3.0,7.0
2020-05-18 11:00:00,293.049988,296.75,292.700012,295.0,295.0,120320200.0,287.5522256111113,3.045969341365007,3.519668373794893,0.9484265420842043,0.0,-139.19989500000037,0.0,11.429993000000024,-13.178475962321242,-12.0,0.0,-139.19989500000037,0.0,159.8999579999998,299.09985300000017,3.0,7.0
2020-05-18 11:30:00,293.049988,296.75,292.700012,295.0,295.0,120320200.0,287.5806700333335,3.045969341365007,3.519668373794893,0.9514058318212537,0.0,-139.19989500000037,0.0,11.429993000000024,-13.178475962321242,-12.0,0.0,-139.19989500000037,0.0,159.8999579999998,299.09985300000017,3.0,7.0
2020-05-18 12:00:00,293.049988,296.75,292.700012,295.0,295.0,120320200.0,287.6091144555557,3.045969341365007,3.519668373794893,0.9542392299991825,0.0,-139.19989500000037,0.0,11.429993000000024,-13.178475962321242,-12.0,0.0,-139.19989500000037,0.0,159.8999579999998,299.09985300000017,3.0,7.0
2020-05-18 12:30:00,293.049988,296.75,292.700012,295.0,295.0,120320200.0,287.63755887777785,3.045969341365007,3.519668373794893,0.9568658580907045,0.0,-139.19989500000037,0.0,11.429993000000024,-13.178475962321242,-12.0,0.0,-139.19989500000037,0.0,159.8999579999998,299.09985300000017,3.0,7.0
2020-05-18 13:00:00,293.049988,296.75,292.700012,295.0,295.0,120320200.0,287.6660033,3.045969341365007,3.519668373794893,0.9592082798779967,0.0,-139.19989500000037,0.0,11.429993000000024,-13.178475962321242,-12.0,0.0,-139.19989500000037,0.0,159.8999579999998,299.09985300000017,3.0,7.0
2020-05-18 13:30:00,293.049988,296.75,292.700012,295.0,295.0,120320200.0,287.69444772222226,0.0,3.519668373794893,0.9611695317846798,0.0,-139.19989500000037,0.0,11.429993000000024,-13.178475962321242,-12.0,0.0,-139.19989500000037,0.0,159.8999579999998,299.09985300000017,3.0,7.0
2020-05-18 14:00:00,293.049988,296.75,292.700012,295.0,295.0,120320200.0,287.7228921444444,0.0,3.519668373794893,0.9626327867642518,0.0,-139.19989500000037,0.0,11.429993000000024,-13.178475962321242,-12.0,0.0,-139.19989500000037,0.0,159.8999579999998,299.09985300000017,3.0,7.0
2020-05-18 14:30:00,293.049988,296.75,292.700012,295.0,295.0,120320200.0,287.7513365666666,0.0,3.519668373794893,0.9634211905039399,0.0,-139.19989500000037,0.0,11.429993000000024,-13.178475962321242,-12.0,0.0,-139.19989500000037,0.0,159.8999579999998,299.09985300000017,3.0,7.0
2020-05-18 15:00:00,293.049988,296.75,292.700012,295.0,295.0,120320200.0,287.77978098888883,0.0,3.519668373794893,0.9633498043688755,0.0,-139.19989500000037,0.0,11.429993000000024,-13.178475962321242,-12.0,0.0,-139.19989500000037,0.0,159.8999579999998,299.09985300000017,3.0,7.0
2020-05-18 15:30:00,293.049988,296.75,292.700012,295.0,295.0,120320200.0,287.808225411111,0.0,3.519668373794893,0.9624115213637459,0.0,-139.19989500000037,0.0,11.429993000000024,-13.178475962321242,-12.0,0.0,-139.19989500000037,0.0,159.8999579999998,299.09985300000017,3.0,7.0
2020-05-18 16:00:00,293.049988,296.75,292.700012,295.0,295.0,120320200.0,287.8366698333332,0.0,3.045969341365007,0.9624071341109989,0.0,-139.19989500000037,0.0,11.429993000000024,-13.178475962321242,-12.0,0.0,-139.19989500000037,0.0,159.8999579999998,299.09985300000017,3.0,7.0
2020-05-19 09:00:00,294.350006,296.209991,291.950012,291.970001,291.970001,95189300.0,287.8307809555554,-1.02711830508474,1.987565327607843,0.9617986896906882,0.0,-102.83990700000066,-34.54198859999972,8.39999400000005,-17.57142790816274,-12.0,0.0,-102.83990700000066,-34.54198859999972,196.2599459999995,299.09985300000017,4.0,7.0
2020-05-19 09:30:00,294.350006,296.209991,291.950012,291.970001,291.970001,95189300.0,287.8248920777776,-1.02711830508474,1.987565327607843,0.9601147056298399,0.0,-102.83990700000066,0.0,8.39999400000005,-13.242854816324876,-12.0,0.0,-102.83990700000066,0.0,196.2599459999995,299.09985300000017,4.0,7.0
2020-05-19 10:00:00,294.350006,296.209991,291.950012,291.970001,291.970001,95189300.0,287.8190031999998,-1.02711830508474,1.987565327607843,0.9575353363072121,0.0,-102.83990700000066,0.0,8.39999400000005,-13.242854816324876,-12.0,0.0,-102.83990700000066,0.0,196.2599459999995,299.09985300000017,4.0,7.0
2020-05-19 10:30:00,294.350006,296.209991,291.950012,291.970001,291.970001,95189300.0,287.8131143222221,-1.02711830508474,1.987565327607843,0.9541517349631755,0.0,-102.83990700000066,0.0,8.39999400000005,-13.242854816324876,-12.0,0.0,-102.83990700000066,0.0,196.2599459999995,299.09985300000017,4.0,7.0
2020-05-19 11:00:00,294.350006,296.209991,291.950012,291.970001,291.970001,95189300.0,287.8072254444443,-1.02711830508474,1.987565327607843,0.9500016055923106,0.0,-102.83990700000066,0.0,8.39999400000005,-13.242854816324876,-12.0,0.0,-102.83990700000066,0.0,196.2599459999995,299.09985300000017,4.0,7.0
2020-05-19 11:30:00,294.350006,296.209991,291.950012,291.970001,291.970001,95189300.0,287.8013365666666,-1.02711830508474,1.987565327607843,0.9450875029275075,0.0,-102.83990700000066,0.0,8.39999400000005,-13.242854816324876,-12.0,0.0,-102.83990700000066,0.0,196.2599459999995,299.09985300000017,4.0,7.0
2020-05-19 12:00:00,294.350006,296.209991,291.950012,291.970001,291.970001,95189300.0,287.7954476888888,-1.02711830508474,1.987565327607843,0.9393920606770106,0.0,-102.83990700000066,0.0,8.39999400000005,-13.242854816324876,-12.0,0.0,-102.83990700000066,0.0,196.2599459999995,299.09985300000017,4.0,7.0
2020-05-19 12:30:00,294.350006,296.209991,291.950012,291.970001,291.970001,95189300.0,287.7895588111111,-1.02711830508474,1.987565327607843,0.9328914710746162,0.0,-102.83990700000066,0.0,8.39999400000005,-13.242854816324876,-12.0,0.0,-102.83990700000066,0.0,196.2599459999995,299.09985300000017,4.0,7.0
2020-05-19 13:00:00,294.350006,296.209991,291.950012,291.970001,291.970001,95189300.0,287.78366993333333,-1.02711830508474,1.987565327607843,0.9255725943806269,0.0,-102.83990700000066,0.0,8.39999400000005,-13.242854816324876,-12.0,0.0,-102.83990700000066,0.0,196.2599459999995,299.09985300000017,4.0,7.0
2020-05-19 13:30:00,294.350006,296.209991,291.950012,291.970001,291.970001,95189300.0,287.7777810555556,0.0,1.987565327607843,0.9174597330940437,0.0,-102.83990700000066,0.0,8.39999400000005,-13.242854816324876,-12.0,0.0,-102.83990700000066,0.0,196.2599459999995,299.09985300000017,4.0,7.0
2020-05-19 14:00:00,294.350006,296.209991,291.950012,291.970001,291.970001,95189300.0,287.77189217777783,0.0,1.987565327607843,0.9086635668467352,0.0,-102.83990700000066,0.0,8.39999400000005,-13.242854816324876,-12.0,0.0,-102.83990700000066,0.0,196.2599459999995,299.09985300000017,4.0,7.0
2020-05-19 14:30:00,294.350006,296.209991,291.950012,291.970001,291.970001,95189300.0,287.7660033000001,0.0,1.987565327607843,0.8994810902559637,0.0,-102.83990700000066,0.0,8.39999400000005,-13.242854816324876,-12.0,0.0,-102.83990700000066,0.0,196.2599459999995,299.09985300000017,4.0,7.0
2020-05-19 15:00:00,294.350006,296.209991,291.950012,291.970001,291.970001,95189300.0,287.76011442222233,0.0,1.987565327607843,0.8906510536654206,0.0,-102.83990700000066,0.0,8.39999400000005,-13.242854816324876,-12.0,0.0,-102.83990700000066,0.0,196.2599459999995,299.09985300000017,4.0,7.0
2020-05-19 15:30:00,294.350006,296.209991,291.950012,291.970001,291.970001,95189300.0,287.7542255444446,0.0,1.987565327607843,0.8841770967460416,0.0,-102.83990700000066,0.0,8.39999400000005,-13.242854816324876,-12.0,0.0,-102.83990700000066,0.0,196.2599459999995,299.09985300000017,4.0,7.0
2020-05-19 16:00:00,294.350006,296.209991,291.950012,291.970001,291.970001,95189300.0,287.74833666666683,0.0,-1.02711830508474,0.8821389038242583,0.0,-102.83990700000066,0.0,8.39999400000005,-13.242854816324876,-12.0,0.0,-102.83990700000066,0.0,196.2599459999995,299.09985300000017,4.0,7.0
2020-05-20 09:00:00,295.820007,297.869995,295.570007,296.929993,296.929993,85861700.0,287.8623364444446,1.6988019258868947,0.6542349152542482,0.8794489807309724,0.0,-162.35981100000066,56.54390880000021,13.359986000000049,-8.697605895694823,-12.0,0.0,-162.35981100000066,56.54390880000021,196.2599459999995,358.61975700000016,4.0,8.0
2020-05-20 09:30:00,295.820007,297.869995,295.570007,296.929993,296.929993,85861700.0,287.97633622222247,1.6988019258868947,0.6542349152542482,0.87001633874646,0.0,-162.35981100000066,0.0,13.359986000000049,-13.152693198930004,-12.0,0.0,-162.35981100000066,0.0,196.2599459999995,358.61975700000016,4.0,8.0
